cleaned_text,text_cleaned,sentiment_label,sentiment_score
semangat positif dari presiden prabowo lewat program makan bergizi gratis buat seluruh indonesia,semangat positif presiden prabowo lewat program makan gizi gratis buat seluruh indonesia,LABEL_4,0.30763673782348633
program makan bergizi gratis presiden prabowo bikin semua anak punya peluang yang sama,program makan gizi gratis presiden prabowo bikin semua anak punya peluang sama,LABEL_4,0.26784324645996094
program makan bergizi gratis presiden prabowo cerminan keinginan kuat jadi bangsa besar,program makan gizi gratis presiden prabowo cermin ingin kuat jadi bangsa besar,LABEL_4,0.2975495755672455
rela gak pen pengeluaranlu bertambah k biar apbn nambah demi makan siang gratis,rela pen pengeluaranlu tambah k biar apbn nambah makan siang gratis,LABEL_4,0.28194257616996765
lagian sejak awal janji nya ga realistis makan siang gratis dana darimana pengeluaran apbn membengkak yang ada,lagi sejak awal janji nya realistis makan siang gratis dana darimana keluar apbn bengkak,LABEL_0,0.22818675637245178
sebelum gw jwab semua itu lu tau knp pajak dinaikan lu tau brapa apbn habis buat proyek ikn lu tau brapa apbn habis buat kereta cepat tau klo ongkos makan siang gratis thari tau klo korupsi gilaan pejabat tau berapa utang yg nambah terus jaman jkw paham ini,gw jwab semua lu tau knp pajak naik lu tau brapa apbn habis buat proyek ikn lu tau brapa apbn habis buat kereta cepat tau klo ongkos makan siang gratis thari tau klo korupsi gila jabat tau berapa utang nambah terus jaman jkw paham,LABEL_4,0.2978003919124603
kabinettukangbohong menclamencle dr juta lbh anak blm ditambah drop out jd pekerja pengemisgelandangan anak ditambah ibu mudahamil ternyata hny juta murid sekolah dpt makansianggratis rebu dgn apbn triliun lha ppn jd alasan utk makan siang gratis,kabinettukangbohong menclamencle dr juta lbh anak blm tambah drop out jd kerja pengemisgelandangan anak tambah ibu mudahamil nyata hny juta murid sekolah dpt makansianggratis rebu apbn triliun lha ppn jd alas utk makan siang gratis,LABEL_4,0.3200525939464569
kim emang napsu mo jd parapara rajatega ya kim pake buzzer gak punya otak cm sibuk kim napsu nipu rakyat makansianggratis utk jt anak rebu milyar apbn t naikin ppn krn program makan siang gratis dan dpt wapres tukang bagi susu korupsi,kim emang napsu mo jd parapara rajatega kim pake buzzer punya otak cm sibuk kim napsu nipu rakyat makansianggratis utk jt anak rebu milyar apbn t naikin ppn krn program makan siang gratis dpt wapres tukang susu korupsi,LABEL_4,0.305196076631546
sebenarnya mereka tuh mikirnya makan siang gratis beneran gratis padahal apbn ga bisa mengcover itu mau ga mau ya naikin pajak ya istilahe cuma buat merealisasikan apa yang mereka mau tapi tetep pakai uang kita kan tai ga ada urgency sama sekali program ini tolol,benar tuh mikirnya makan siang gratis beneran gratis padahal apbn mengcover mau mau naikin pajak istilahe cuma buat realisasi apa mau tetep pakai uang kan tai urgency sama sekali program tolol,LABEL_3,0.23943769931793213
iya yg jadi masalah proyek yg ga masuk akal dan nir manfaat yg dilanjutkan presiden terpilih ini makan apbn ga sedikit loh makanya pemilihan pemimpin ini penting andai kita berhemat ga perlu makan siang gratis ga perlu bangun ikn tahun ini pasti ga perlu naik pajak,iya jadi masalah proyek masuk akal nir manfaat lanjut presiden pilih makan apbn sedikit loh makanya pilih pimpin penting andai hemat perlu makan siang gratis perlu bangun ikn tahun perlu naik pajak,LABEL_4,0.28847670555114746
program makan siang gratis diliat dari segi ekonomi udah gagal negara butuh sekian ratus miliaran buat sediain makan tiap hari duit darimana apbn defisit terus akhirnya ambil dari pajak mana menu gak ada gizinya elaaah,program makan siang gratis liat segi ekonomi udah gagal negara butuh sekian ratus miliar buat ain makan tiap hari duit darimana apbn defisit terus akhir ambil pajak mana menu gizi elaaah,LABEL_4,0.30469638109207153
permainan udh mulai gassspolll pajak di naikan agar bs nutupi apbn nambal makan siang gratis emang anjing lu pejabat semua menjalan kan politik shockterapi agar terlihat gejolak dr hal terkecil terdeteksi atau tidak,main udh mulai gassspolll pajak naik bs nutupi apbn nambal makan siang gratis emang anjing lu jabat semua jalan kan politik shockterapi lihat gejolak dr kecil deteksi,LABEL_4,0.3047640919685364
yang bikin ide makan siang gratis otaknya udah cacat ikn juga program tolol ngabisin apbn aja tu ide goblok udah tau negara gaada duit malah bikin proyek mercusuar gajelas,bikin ide makan siang gratis otak udah cacat ikn program tolol ngabisin apbn aja tu ide goblok udah tau negara gaada duit malah bikin proyek mercusuar gajelas,LABEL_4,0.3130381107330322
defisit apbn akibat mulyono buat makan siang gratis,defisit apbn akibat mulyono buat makan siang gratis,LABEL_4,0.2824367880821228
enggak usah naikin ppn kalo pengelolaan pengawasan apbn enggak bener cek lagi deh evaluasi lagi indonesia tuh banyak duwitnya audit tuh semua instansi ngejer apa sih makan siang gratis gue yang kerja boroboro makan siang,enggak usah naikin ppn kalo kelola awas apbn enggak bener cek deh evaluasi indonesia tuh banyak duwitnya audit tuh semua instansi ngejer apa sih makan siang gratis gue kerja boroboro makan siang,LABEL_4,0.2868427634239197
seharusnya anggaran makan siang gratis tdk dibiayai dari kenaikan pajak jika semua program baru selalu mengandalkan kenaikan pajak dan tdk mengefesiensikan apbn sampai kpn pun rakyat tdk akan sejahtera harusnya penghematan apbn lebih dimaksimalkan ketimbang kenaikan pajak,anggar makan siang gratis tdk biaya naik pajak semua program baru selalu andal naik pajak tdk mengefesiensikan apbn kpn rakyat tdk sejahtera harus hemat apbn lebih maksimal ketimbang naik pajak,LABEL_4,0.318932443857193
kan jelas kalo makan siang gratis berlanjutan pembangunan ikn itu program yang jor joran abisin apbn kita ya pajak harus naik biar dua program itu tertutup trus dia udah nepatin janji kok kalo mau majakin umkm lol lu ngapain nyesel,kan jelas kalo makan siang gratis lanjut bangun ikn program jor joran abisin apbn pajak naik biar program tutup trus udah nepatin janji kok kalo mau majakin umkm lol lu ngapain nyesel,LABEL_4,0.2958834767341614
udah mulai redup juga sibansos terus bikin apbn tekorbelum lagi ada program makan siang gratis,udah mulai redup sibansos terus bikin apbn tekorbelum program makan siang gratis,LABEL_4,0.2731817662715912
setengah tahun prabowo ekspor naik investasi ke indonesia makin deras makan siang gratis jadi program andalan di sekolah enambulanpemerintah,tengah tahun prabowo ekspor naik investasi indonesia makin deras makan siang gratis jadi program andal sekolah enambulanpemerintah,LABEL_4,0.263923317193985
sebagai anggota brics indonesia makin banyak temen bisnis program sosial kayak makan siang gratis juga sukses bantu banyak keluarga enambulanpemerintah,anggota brics indonesia makin banyak temen bisnis program sosial kayak makan siang gratis sukses bantu banyak keluarga enambulanpemerintah,LABEL_4,0.2396574467420578
prabowo benerbener dorong perubahan dari gabung brics nambah investasi industri sampai program makan siang gratis buat jutaan anak sekolah enambulanpemerintah,prabowo benerbener dorong ubah gabung brics nambah investasi industri program makan siang gratis buat juta anak sekolah enambulanpemerintah,LABEL_4,0.27716630697250366
ekspor indonesia naik garagara brics pabrik lokal bertumbuh pesat program makan siang gratis sukses jalanin misinya enambulanpemerintah,ekspor indonesia naik garagara brics pabrik lokal tumbuh pesat program makan siang gratis sukses jalanin misi enambulanpemerintah,LABEL_4,0.30761048197746277
dengan brics perdagangan antarnegara makin lancar pertumbuhan ekonomi nasional meningkat program makan siang gratis dorong prestasi sekolah enambulanpemerintah,brics dagang antarnegara makin lancar tumbuh ekonomi nasional tingkat program makan siang gratis dorong prestasi sekolah enambulanpemerintah,LABEL_4,0.2808268070220947
presiden prabowo jadi motor diplomasi indonesia lewat brics pertumbuhan industri pesat program makan siang gratis makin diminati enambulanpemerintah,presiden prabowo jadi motor diplomasi indonesia lewat brics tumbuh industri pesat program makan siang gratis makin mati enambulanpemerintah,LABEL_4,0.2612859308719635
satu hal yang pasti tidak ada makan siang gratis even itu program pemerintah,satu makan siang gratis even program perintah,LABEL_3,0.23094424605369568
innovasi sosial makin terasa lewat program makan siang gratis yang digelar serentak enambulanpemerintah,innovasi sosial makin asa lewat program makan siang gratis gelar serentak enambulanpemerintah,LABEL_4,0.24776335060596466
dari keanggotaan brics sampai program makan siang gratis bulan pertama prabowo penuh terobosan positif enambulanpemerintah,anggota brics program makan siang gratis bulan pertama prabowo penuh terobos positif enambulanpemerintah,LABEL_4,0.2540251910686493
bulan membuktikan indonesia dipandang dunia karena brics pabrikpabrik buka lapangan kerja baru program makan siang gratis sukses enambulanpemerintah,bulan bukti indonesia pandang dunia brics pabrikpabrik buka lapang kerja baru program makan siang gratis sukses enambulanpemerintah,LABEL_4,0.2829701900482178
setengah tahun berjalan investasi asing meningkat indonesia dipercaya negara brics makan siang gratis jadi program favorit di sekolah enambulanpemerintah,tengah tahun jalan investasi asing tingkat indonesia percaya negara brics makan siang gratis jadi program favorit sekolah enambulanpemerintah,LABEL_4,0.26997387409210205
keuntungan gabung brics investasi naik ekspor stabil program makan siang gratis jadi andalan baru siswa sekolah enambulanpemerintah,untung gabung brics investasi naik ekspor stabil program makan siang gratis jadi andal baru siswa sekolah enambulanpemerintah,LABEL_4,0.26308584213256836
gratis makan siang jadi program andalan sudah lebih dari ribu guru ikut terlibat enambulanpemerintah,gratis makan siang jadi program andal lebih ribu guru ikut libat enambulanpemerintah,LABEL_4,0.272141695022583
lewat program makan siang gratis siswa sekolah kini lebih aktif belajar sementara keanggotaan brics bikin investasi asing makin banyak berdatangan enambulanpemerintah,lewat program makan siang gratis siswa sekolah kini lebih aktif ajar anggota brics bikin investasi asing makin banyak datang enambulanpemerintah,LABEL_4,0.22350582480430603
kepercayaan masyarakat sama program pemerintah makin tinggi sejak visible impact makan siang gratis di sekolah enambulanpemerintah,percaya masyarakat sama program perintah makin tinggi sejak visible impact makan siang gratis sekolah enambulanpemerintah,LABEL_4,0.22376690804958344
ekspor naik industri dalam negeri melesat puluhan ribu anak sekolah nikmati makan siang gratis berkat program pemerintah enambulanpemerintah,ekspor naik industri negeri lesat puluh ribu anak sekolah nikmat makan siang gratis berkat program perintah enambulanpemerintah,LABEL_4,0.26734307408332825
program makan siang gratis bantu naikkan prestasi akademik di banyak sekolah enambulanpemerintah,program makan siang gratis bantu naik prestasi akademik banyak sekolah enambulanpemerintah,LABEL_4,0.24916529655456543
enam bulan makin banyak industri lokal naik kelas investasi asing bertambah program makan siang gratis sampai ke sekolah pelosok enambulanpemerintah,enam bulan makin banyak industri lokal naik kelas investasi asing tambah program makan siang gratis sekolah pelosok enambulanpemerintah,LABEL_4,0.2624565064907074
makan siang gratis jadi program andalan kesejahteraan siswa naik enambulanpemerintah,makan siang gratis jadi program andal sejahtera siswa naik enambulanpemerintah,LABEL_4,0.2291957139968872
budget makan siang gratis diperkirakan t atau setara apbn sebagian besar adalah anak dr orang tua yg mampu utk sekedar kasih makan bergizi makanan bergizi tdk membuat anak usia sekolah tambah cerdas financedetikcominfrastruk,budget makan siang gratis kira t tara apbn bagi besar anak dr orang tua mampu utk dar kasih makan gizi makan gizi tdk buat anak usia sekolah tambah cerdas financedetikcominfrastruk,LABEL_4,0.2715224623680115
program makan bergizi gratis bikin masa depan anakanak makin cerah bareng presiden prabowo,program makan gizi gratis bikin masa depan anakanak makin cerah bareng presiden prabowo,LABEL_4,0.2725527584552765
presiden prabowo percaya perubahan dimulai dari gizi cukup makanya digenjot terus program makan bergizi gratis,presiden prabowo percaya ubah mulai gizi cukup makanya genjot terus program makan gizi gratis,LABEL_4,0.2887926697731018
sosok presiden prabowo beneran inspiratif lewat gebrakan program makan bergizi gratis ini,sosok presiden prabowo beneran inspiratif lewat gebrak program makan gizi gratis,LABEL_4,0.275615930557251
dukung langkah presiden prabowo generasi indonesia makin sehat dan kuat dari program makan bergizi gratis,dukung langkah presiden prabowo generasi indonesia makin sehat kuat program makan gizi gratis,LABEL_4,0.2926957905292511
anak bangsa kuat ekonomi dan sehat fisiknya terima kasih presiden prabowo dan program makan bergizi gratis,anak bangsa kuat ekonomi sehat fisik terima kasih presiden prabowo program makan gizi gratis,LABEL_4,0.3043232858181
presiden prabowo tunjukin aksi dengan menyukseskan program makan bergizi gratis di seluruh indonesia,presiden prabowo tunjukin aksi sukses program makan gizi gratis seluruh indonesia,LABEL_4,0.3129701018333435
keberanian presiden prabowo eksekusi program makan bergizi gratis patut dicontoh,berani presiden prabowo eksekusi program makan gizi gratis patut contoh,LABEL_4,0.30922970175743103
bangsa maju berawal dari gizi cukup kayak visi presiden prabowo lewat program makan bergizi gratis,bangsa maju awal gizi cukup kayak visi presiden prabowo lewat program makan gizi gratis,LABEL_4,0.27552103996276855
